ID,_case27_listing_type,Title,Content,_job_phone,_whatsapp,_fone-2,_job_location,_listing-details,_location,_links,_social-networks,_job_website,_job_email,_job_logo,_job_expires,_job_gallery,_job_cover,_form_heading,_other,Content,Title,"Post Type",Tags,_job_location,_contact-information,_featured
6758,place,"Unaí Churrasqueiras","Construímos churrasqueiras, forno, fogão e temos também acessórios.
Atendemos Unai, Brasília e entorno","(38) 99927-8620","(38) 99927-8620",,"Av José Luiz Adjuto, 722 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:44:""https://www.instagram.com/unaichurrasqueiras"";}}",,,,"a:1:{i:0;s:88:""https://guiaunai.com.br/wp-content/uploads/2023/01/empresas_unai_churrasqueiras_logo.jpg"";}",,a:0:{},a:0:{},,,"Construímos churrasqueiras, forno, fogão e temos também acessórios.
Atendemos Unai, Brasília e entorno","Unaí Churrasqueiras",job_listing,churrasqueira,"Av José Luiz Adjuto, 722 - Centro - Unaí, MG",,1
6762,place,"Auto Escola Rota","Auto escola Rota 🚗🚚🏍
Formamos motoristas conscientes e responsáveis.
- Tenha autonomia e controle de ir e vir.
📲 (38) 9 9738-8001","(38) 3676-8889","(38) 99738-80",,"R. Natal Justino da Costa, 454 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:42:""https://www.instagram.com/autoescolarotamg"";}}",,,,"a:1:{i:0;s:85:""https://guiaunai.com.br/wp-content/uploads/2023/01/empresas_auto_escola_rota_logo.jpg"";}",,a:0:{},a:0:{},,,"Auto escola Rota 🚗🚚🏍
Formamos motoristas conscientes e responsáveis.
- Tenha autonomia e controle de ir e vir.
📲 (38) 9 9738-8001","Auto Escola Rota",job_listing,"auto escolas","R. Natal Justino da Costa, 454 - Centro - Unaí - MG",,1
6815,place,"Visão Agronegócios","Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo.","(38) 3676-4108",,"(38) 3676-3243","Rodovia MG 188, 915, Galpão 01 - Amaral - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:43:""https://www.instagram.com/visaoagronegocios"";}}",,https://www.instagram.com/visaoagronegocios,,"a:1:{i:0;s:74:""https://guiaunai.com.br/wp-content/uploads/2023/01/empresas_visao_logo.jpg"";}",,a:0:{},a:0:{},,,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo.","Visão Agronegócios",job_listing,"agricolas|agronegocio|agronomia|atacadista|defensivos|defensivos agricolas","Rodovia MG 188, 915, Galpão 01 - Amaral - Unaí, MG",,1
6818,place,"Supermercado Mamoeiro","<strong>SUPERMERCADO MAMOEIRO</strong>
🔻 Aceitamos Cartões Visa/MasterCard/Elo/Sodexo/Alelo dentre outros 💳
🔻 #baratosempre🛒💰👌
📲 Ligue ou entre em contato através do link abaixo 👇🏻
<a href=""http://api.whatsapp.com/send?phone=5538998554262"" target=""_blank"" rel=""noopener"">api.whatsapp.com/send?phone=5538998554262</a>","(38) 99904-9070","(38) 99904-9070",,"R. Doná Nina, 1021 - Mamoeiro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:46:""https://www.instagram.com/supermercadomamoeiro"";}}",,,,"a:1:{i:0;s:90:""https://guiaunai.com.br/wp-content/uploads/2023/01/empresas_supermercado_mamoeiro_logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>SUPERMERCADO MAMOEIRO</strong>
🔻 Aceitamos Cartões Visa/MasterCard/Elo/Sodexo/Alelo dentre outros 💳
🔻 #baratosempre🛒💰👌
📲 Ligue ou entre em contato através do link abaixo 👇🏻
<a href=""http://api.whatsapp.com/send?phone=5538998554262"" target=""_blank"" rel=""noopener"">api.whatsapp.com/send?phone=5538998554262</a>","Supermercado Mamoeiro",job_listing,supermercados,"R. Doná Nina, 1021 - Mamoeiro - Unaí, MG",,1
6820,place,"Terra Nova Materiais Para Construção",,"(38) 99747-0060","(38) 99747-0060",,"R. Maria Rezende Santana, 261 - Terra Nova - Unaí, MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Terra Nova Materiais Para Construção",job_listing,"materiais de construcao|materiais para construcao|material de construcao|material para construcao","R. Maria Rezende Santana, 261 - Terra Nova - Unaí, MG",,0
6823,place,"Murilo Tratores",,"(38) 99992-1359","(38) 99992-1359",,"Av. Castelo Branco, 321 - Barroca - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:40:""https://www.instagram.com/murilotratores"";}}",,https://www.instagram.com/murilotratores,,a:0:{},,a:0:{},a:0:{},,,,"Murilo Tratores",job_listing,"implementos|maquinas agricolas|trator","Av. Castelo Branco, 321 - Barroca - Unaí, MG",,1
7333,place,"A Fábrica De Biscoitos e Salgados",,"(38) 99988-8322","(38) 99988-8322",,"R. Roncador, 641 - Centro, Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:45:""https://www.instagram.com/fabricadebiscoitos_"";}}",,,,"a:1:{i:0;s:87:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-fabricas-biscoitos-logo.jpg"";}",,"a:6:{i:0;s:89:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-fabrica-biscoitos-imagens.jpg"";i:1;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-fabrica-biscoitos-imagens-03.jpg"";i:2;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-fabrica-biscoitos-imagens-04.jpg"";i:3;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-fabrica-biscoitos-imagens-02.jpg"";i:4;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-fabrica-biscoitos-imagens-05.jpg"";i:5;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-fabrica-biscoitos-imagens-06.jpg"";}",a:0:{},,,,"A Fábrica De Biscoitos e Salgados",job_listing,biscoito|lanche|lanches|padaria|padarias,"R. Roncador, 641 - Centro, Unaí - MG",,1
7441,place,"Solar Tintas","<strong>Solar Tintas | Unaí</strong>
Compras e varejo
Aqui você encontra tudo que precisa para dar cor a sua obra.
<a href=""http://hoogli.bio/solartintasunai"" target=""_blank"" rel=""noopener"">hoogli.bio/solartintasunai</a>","(38) 99928-4238","(38) 99928-4238",,"Rua Natal Justino da Costa, 999 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:41:""https://www.instagram.com/solartintasunai"";}}",,,,"a:1:{i:0;s:86:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-solar-tintas-unai-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Solar Tintas | Unaí</strong>
Compras e varejo
Aqui você encontra tudo que precisa para dar cor a sua obra.
<a href=""http://hoogli.bio/solartintasunai"" target=""_blank"" rel=""noopener"">hoogli.bio/solartintasunai</a>","Solar Tintas",job_listing,tinta,"Rua Natal Justino da Costa, 999 - Centro - Unaí - MG",,1
7444,place,"Una Fiber","<strong>UnaFiber Unaí</strong>
<strong>Empresa de telecomunicações</strong>
🏆 Internet de alto nível
🥇 Preço justo
👥 Atendimento humanizado e personalizado!
📍Conexão de qualidade em Unaí-MG é só UNA!
🤳 Chame no WhatsApp👇
<a href=""http://bit.ly/3gfEt4v"" target=""_blank"" rel=""noopener"">bit.ly/3gfEt4v</a>","(38) 99808-6119","( 38) 3676-3022",,"Rua Nossa Senhora do Carmo, 366 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:35:""https://www.instagram.com/unafiber/"";}}",,,,"a:1:{i:0;s:77:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-unafiber-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>UnaFiber Unaí</strong>
<strong>Empresa de telecomunicações</strong>
🏆 Internet de alto nível
🥇 Preço justo
👥 Atendimento humanizado e personalizado!
📍Conexão de qualidade em Unaí-MG é só UNA!
🤳 Chame no WhatsApp👇
<a href=""http://bit.ly/3gfEt4v"" target=""_blank"" rel=""noopener"">bit.ly/3gfEt4v</a>","Una Fiber",job_listing,"internet|internet a cabo|internet banda larga|internet fibra otica|provedor|provedores","Rua Nossa Senhora do Carmo, 366 - Centro - Unaí - MG",,1
7447,place,"Point Telecom","<strong>Point Telecom</strong>
<strong>Empresa online</strong>
💻 Internet Banda Larga
📡 Telecom - Fibra Óptica
🌆 Unaí - MG
🌆 Paracatu - MG
🌆 Cabeceira Grande - MG
🌆 Palmital - MG
🌆 Uruana - MG
🌆 Arinos - MG
<a href=""http://www.pointtelecom.com.br"" target=""_blank"" rel=""noopener"">www.pointtelecom.com.br</a>","(38) 3676-1665","(38) 3676-1665",,"Rua São José, 242 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:46:""https://www.instagram.com/pointtelecom_oficial"";}}",,https://www.pointtelecom.com.br,,"a:1:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-point-telecom-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Point Telecom</strong>
<strong>Empresa online</strong>
💻 Internet Banda Larga
📡 Telecom - Fibra Óptica
🌆 Unaí - MG
🌆 Paracatu - MG
🌆 Cabeceira Grande - MG
🌆 Palmital - MG
🌆 Uruana - MG
🌆 Arinos - MG
<a href=""http://www.pointtelecom.com.br"" target=""_blank"" rel=""noopener"">www.pointtelecom.com.br</a>","Point Telecom",job_listing,"internet|internet a cabo|internet banda larga|internet fibra otica|provedor|provedores","Rua São José, 242 - Centro - Unaí - MG",,2
7506,place,"Chocolate Mania","<strong>Chocolate Mania</strong>
<strong>Chocolateria</strong>
• Ovos de Páscoa de colher 🐇
• Ingredientes nobres 🍫
• Desde 2020
📲 ENCOMENDAS ATRAVÉS
⬇️ Link do WhatsApp ⬇️
<a href=""http://wa.me/message/O22NYS3R3YHOL1"" target=""_blank"" rel=""noopener"">wa.me/message/O22NYS3R3YHOL1</a>","(38) 99753-5660","(38) 99753-5660",,"Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:45:""https://www.instagram.com/chocolatemania.unai"";}}",,,,"a:1:{i:0;s:84:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-chocolate-mania-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Chocolate Mania</strong>
<strong>Chocolateria</strong>
• Ovos de Páscoa de colher 🐇
• Ingredientes nobres 🍫
• Desde 2020
📲 ENCOMENDAS ATRAVÉS
⬇️ Link do WhatsApp ⬇️
<a href=""http://wa.me/message/O22NYS3R3YHOL1"" target=""_blank"" rel=""noopener"">wa.me/message/O22NYS3R3YHOL1</a>","Chocolate Mania",job_listing,,"Unaí - MG",,1
7605,place,"Prime Auto Center","<strong>PRIME AUTO CENTER</strong>
Mecânica | Estética | Lazer
🚘Centro automotivo de atendimento Premium.
(38) 99953-6660
(38) 3676-6660
Unaí - MG
<a href=""http://whats.link/primeautocenterunai"" target=""_blank"" rel=""noopener"">whats.link/primeautocenterunai</a>","(38) 99953-6660","(38) 9953-6660",,"R. Veneza, 5 - De Lourdes, Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:45:""https://www.instagram.com/primeautocenterunai"";}}",,,,"a:1:{i:0;s:86:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-prime-auto-center-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>PRIME AUTO CENTER</strong>
Mecânica | Estética | Lazer
🚘Centro automotivo de atendimento Premium.
(38) 99953-6660
(38) 3676-6660
Unaí - MG
<a href=""http://whats.link/primeautocenterunai"" target=""_blank"" rel=""noopener"">whats.link/primeautocenterunai</a>","Prime Auto Center",job_listing,"alinhamento|balanceamento|centro automotivo|oficina|oficinas|pecas|pneu|pneus|rodas|troca de oleo","R. Veneza, 5 - De Lourdes, Unaí - MG",,1
7614,place,"Pneus Unaí","<strong>Pneus Unaí</strong>
Pneus Nacionais e Importados
Alinhamento/Balanceamento
Peças e Serviços","(38) 99927-3300","(38) 9927-3300",,"Av. Governador Valadares, 512 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:36:""https://www.instagram.com/pneus.unai"";}}",,,,"a:1:{i:0;s:79:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-pneus-unai-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Pneus Unaí</strong>
Pneus Nacionais e Importados
Alinhamento/Balanceamento
Peças e Serviços","Pneus Unaí",job_listing,"alinhamento|auto center|balanceamento|centro automotivo|oficina|oficinas|pneu|pneus|rodas|troca de oleo","Av. Governador Valadares, 512 - Centro - Unaí, MG",,1
7617,place,"Líder Auto Center","<strong>LÍDER ALTO CENTER</strong>
Produto/serviço
Sua oficina de confiança!","(38) 3676-1240","(38) 99898-0074","(38) 99898-0074","R Virgílio J. Ribeiro, 1296 - Barroca - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:46:""https://www.instagram.com/lider_autocenterunai"";}}",,,,"a:1:{i:0;s:85:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-lider-autocenter-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>LÍDER ALTO CENTER</strong>
Produto/serviço
Sua oficina de confiança!","Líder Auto Center",job_listing,"alinhamento|auto center|balanceamento|centro automotivo|oficina|oficinas|pneus|rodas|troca de oleo","R Virgílio J. Ribeiro, 1296 - Barroca - Unaí, MG",,1
7623,place,"tô.que.tô Cosméticos","Loja multimarcas oficial do Grupo Boticário! ✨
As melhores marcas de beleza em um só lugar. o Boticário, Eudora, quem disse, berenice? e muito mais! 💜

&nbsp;","(38) 99967-7253","(38) 9967-7253",,"Av. Gov. Valadares, 1044 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:38:""https://www.instagram.com/toqueto_unai"";}}",,,,"a:1:{i:0;s:87:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-toqueto-cosmeticos-logo.jpg"";}",,a:0:{},a:0:{},,,"Loja multimarcas oficial do Grupo Boticário! ✨
As melhores marcas de beleza em um só lugar. o Boticário, Eudora, quem disse, berenice? e muito mais! 💜

&nbsp;","tô.que.tô Cosméticos",job_listing,cosmeticos|perfumaria|perfume|perfumes,"Av. Gov. Valadares, 1044 - Centro - Unaí - MG",,1
7626,place,"Ricardo Calçados","Ricardo Calçados Unaí
✨✨✨👠👡👢🥿🩰👟👞✨✨✨
O melhor atendimento da cidade 😉

WhatsApp zap.📱 (38) 98436-6721","(38) 3677-5698",(38)98436-6721,,"Av. Gov. Valadares, 748 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:45:""https://www.instagram.com/ricardocalcadosunai"";}}",,,,"a:1:{i:0;s:85:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-ricardo-calcados-logo.jpg"";}",,a:0:{},a:0:{},,,"Ricardo Calçados Unaí
✨✨✨👠👡👢🥿🩰👟👞✨✨✨
O melhor atendimento da cidade 😉

WhatsApp zap.📱 (38) 98436-6721","Ricardo Calçados",job_listing,sapato|sapatos,"Av. Gov. Valadares, 748 - Centro - Unaí - MG",,1
7629,place,"CNA Unaí","<strong>CNA Unaí</strong>

<strong>Cursos: Inglês, Espanhol, Cursos Preparatórios.</strong>
Conectar com o mundo! Mais que melhores alunos, melhores pessoas!
(38) 3677-7160
👇 Fale com a nossa equipe!
<a href=""http://linktr.ee/cna.unai"" target=""_blank"" rel=""noopener"">linktr.ee/cna.unai</a>","(38) 3677-7160","(38) 9750-3010",,"R. São José, 367 - Centro - Unaí, MG",,,a:0:{},,https://www.instagram.com/cna.unai,,"a:1:{i:0;s:79:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-cna-ingles-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>CNA Unaí</strong>

<strong>Cursos: Inglês, Espanhol, Cursos Preparatórios.</strong>
Conectar com o mundo! Mais que melhores alunos, melhores pessoas!
(38) 3677-7160
👇 Fale com a nossa equipe!
<a href=""http://linktr.ee/cna.unai"" target=""_blank"" rel=""noopener"">linktr.ee/cna.unai</a>","CNA Unaí",job_listing,"curso de ingles|cursos|escola|escolas|idiomas|ingles","R. São José, 367 - Centro - Unaí, MG",,1
7632,place,"Liderança Seguros","Fazendo um plano da saúde, você paga mensalidades que cabem no seu bolso e quando precisar terá cobertura nos procedimentos!

🔺Faça agora mesmo, o seu plano de saúde!🔺","(38) 99932-0126","(38) 9932-0126",,"R. Nossa Sra. do Carmo, 322 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:47:""https://www.instagram.com/liderancasegurosunai/"";}}",,,,"a:1:{i:0;s:86:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-lideranca-seguros-logo.jpg"";}",,a:0:{},a:0:{},,,"Fazendo um plano da saúde, você paga mensalidades que cabem no seu bolso e quando precisar terá cobertura nos procedimentos!

🔺Faça agora mesmo, o seu plano de saúde!🔺","Liderança Seguros",job_listing,"plano de saude|planos de saude","R. Nossa Sra. do Carmo, 322 - Centro - Unaí - MG",,1
7635,place,"Papelaria Mônia","<strong>Papelaria Mônia Unaí</strong>
<strong>Compras e varejo</strong>
🌟 + de 20 anos atendendo Unaí
🎁 Presentes
🗒 Material Escolar
🖇 Material Escritório
🎧 Produto Informática
🎨 Pintura
<a href=""http://bit.ly/ContatosMonia"" target=""_blank"" rel=""noopener"">bit.ly/ContatosMonia</a>","(38) 3676-1185","(38) 3676-1185",,"R. Celina Lisboa Frederico, 340 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:40:""https://www.instagram.com/papelariamonia"";}}",,,,"a:1:{i:0;s:64:""https://guiaunai.com.br/wp-content/uploads/2023/04/449799119.jpg"";}",,a:0:{},a:0:{},,,"<strong>Papelaria Mônia Unaí</strong>
<strong>Compras e varejo</strong>
🌟 + de 20 anos atendendo Unaí
🎁 Presentes
🗒 Material Escolar
🖇 Material Escritório
🎧 Produto Informática
🎨 Pintura
<a href=""http://bit.ly/ContatosMonia"" target=""_blank"" rel=""noopener"">bit.ly/ContatosMonia</a>","Papelaria Mônia",job_listing,"material escolar|papelarias","R. Celina Lisboa Frederico, 340 - Centro - Unaí - MG",,1
7639,place,"Neto Despachante","<strong>Neto Despachante U</strong>
Trasnferencia, 1° emplacamento, segunda via crv, carteira ANTT e muito mais ...","(38) 99882-1110","(38) 99882-1110",,"Rua Ursulino Brochado, 252 - Itapuã - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:47:""https://www.instagram.com/neto_despachante_unai"";}}",,,,"a:1:{i:0;s:85:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-neto-despachante-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Neto Despachante U</strong>
Trasnferencia, 1° emplacamento, segunda via crv, carteira ANTT e muito mais ...","Neto Despachante",job_listing,despachantes,"Rua Ursulino Brochado, 252 - Itapuã - Unaí, MG",,1
7641,place,"Júnior Ar Condicionado","<strong>JUNIOR AR CONDICIONADO ❄⛄</strong>
❄️Vendas, manutenção e instalação em ar condicionado 👨🏽‍🔧🛠
❄️(38) 3676-6626 ☎
❄️(38) 9.9745-9784
Atendemos Unai e região!","(38) 99745-9784","(38) 9745-978",,"Av. Princesa Isabel, 907 - Divinéia - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:47:""https://www.instagram.com/junior.arcondicionado"";}}",,,,"a:1:{i:0;s:91:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-junior-ar-condicionado-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>JUNIOR AR CONDICIONADO ❄⛄</strong>
❄️Vendas, manutenção e instalação em ar condicionado 👨🏽‍🔧🛠
❄️(38) 3676-6626 ☎
❄️(38) 9.9745-9784
Atendemos Unai e região!","Júnior Ar Condicionado",job_listing,"ar condicionado","Av. Princesa Isabel, 907 - Divinéia - Unaí - MG",,1
7658,place,"Anjos Colchões e Sofás","<strong>Anjos Unai</strong>
<strong>Compras e varejo</strong>
<strong>Anjos Colchões e Sofás</strong>
Perfeita para quem ama dormir bem! 💙","(38) 3493-4593","(31) 99075-5840",,"Rua Calixto M. de Melo, 413 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:35:""https://www.instagram.com/anjosunai"";}}",,,,"a:1:{i:0;s:79:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-anjos-unai-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Anjos Unai</strong>
<strong>Compras e varejo</strong>
<strong>Anjos Colchões e Sofás</strong>
Perfeita para quem ama dormir bem! 💙","Anjos Colchões e Sofás",job_listing,colchões,"Rua Calixto M. de Melo, 413 - Centro - Unaí - MG",,1
7670,place,"Espaço Tropical","🌴ESPAÇO TROPICAL🌴🌴🌴🌴🍃🌞🌊
Espaço de festas e eventos Unaí/MG","(38) 99963-3069","(38) 9963-3069",,"Setor de Chácaras - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:44:""https://www.instagram.com/espacotropicalunai"";}}",,,,"a:1:{i:0;s:88:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-espaco-tropical-logo.jpg.jpg"";}",,a:0:{},a:0:{},,,"🌴ESPAÇO TROPICAL🌴🌴🌴🌴🍃🌞🌊
Espaço de festas e eventos Unaí/MG","Espaço Tropical",job_listing,"aluguel para eventos|buffet|buffets|chacara para eventos|espaco para eventos|local para eventos|salao de festas","Setor de Chácaras - Unaí - MG",,1
7672,place,"Sítio Pedacinho do Céu",,"(38) 99927-7641","(38) 9927-7641",,"R. Niterói, 45 - Capim Branco - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:35:""https://www.instagram.com/sitio.pdc"";}}",,,,"a:1:{i:0;s:85:""https://guiaunai.com.br/wp-content/uploads/2023/04/empresas-pedacinho-do-ceu-logo.jpg"";}",,a:0:{},a:0:{},,,,"Sítio Pedacinho do Céu",job_listing,"aluguel para eventos|buffet|buffets|casamento|casamentos|chacara para eventos|espaco para eventos|local para eventos|salao de festas","R. Niterói, 45 - Capim Branco - Unaí - MG",,1
